1,2,5,10,20
0.030441307927865143,0.05432147968536006,0.09839248894069784,0.21895521105855847,0.6654838544276549
0.021611029604698368,0.03220720722895007,0.14055679679535316,0.48928454843407626,0.5153394789911264
0.015889810834838095,0.03980343355529267,0.26221772419686107,0.3802058348319831,-0.062188756731640586
0.016541021726219317,0.06852975258051186,0.2937985046362251,0.10977042574926726,-0.11782726717970916
0.02236175458371327,0.10267780559135986,0.23157641963937364,-0.042784814769335475,-0.05732856161602598
0.03199192527775371,0.13257622009573122,0.13354340012569887,-0.08111095049295225,-0.018256699501558008
0.04457505297224891,0.1503242969403652,0.04451585534926236,-0.06698861536421863,-0.004774898338921781
0.05840233870716469,0.1532602329547471,-0.015524715245747715,-0.04335081578595172,-0.0006685714129000097
0.07168974539571968,0.14183229382431323,-0.04499914873775563,-0.022800478758009845,1.5705719389608284e-05
0.08327413096618097,0.11965007534347454,-0.05333551869112564,-0.011230301135727802,-2.3394927605238792e-05
0.09195367343754346,0.09159963177999454,-0.04886033275581822,-0.004735797692851542,-2.3394927605238792e-05
0.09521084549102804,0.0622586725112085,-0.03933629856922555,-0.0021154218385855328,-2.3394927605238792e-05
0.09551907514652136,0.034779131460579676,-0.02815217469367554,-0.0007076720596316993,-2.3394927605238792e-05
0.09051262456289977,0.011598145619552244,-0.01933476890271386,1.5705719389608284e-05,-2.3394927605238792e-05
0.08285853881752833,-0.0065280913943698065,-0.012169855744749165,-0.0007858733536854047,-2.3394927605238792e-05
0.0717784765489618,-0.01984573997660869,-0.00796310351162144,-2.3394927605238792e-05,-2.3394927605238792e-05
0.05870404845568311,-0.027118458998626364,-0.004735797692851542,-2.3394927605238792e-05,-2.3394927605238792e-05
0.04448871028550568,-0.03047870771281937,-0.0027606931954563506,-2.3394927605238792e-05,-2.3394927605238792e-05
0.029948862435846317,-0.030612568862719795,-0.0013919808137577167,-2.3394927605238792e-05,-2.3394927605238792e-05
0.01675869447716187,-0.029007923689370996,-0.0007076720596316993,-2.3394927605238792e-05,-2.3394927605238792e-05
